"Title","Type","Area","Source","PIC","Tel","href","Addr","Pos"
"中華基督教信義會厚賜堂","教會","台灣 - 新竹縣","財團法人台灣省中華基督教信義會","","03-596-0457","https://church.oursweb.net/church.php?pkey=811370","310006新竹縣竹東鎮東寧路二段11巷1號","{""lat"":""24.7295470"",""lng"":""121.0913690""}"
"財團法人台灣省中華基督教信義會得勝堂","教會","台灣 - 新竹市","財團法人台灣省中華基督教信義會","周士煒 牧師","03-573-7271","https://church.oursweb.net/church.php?pkey=811372","300065新竹市東區大學路51巷11號","{""lat"":""24.7875900"",""lng"":""121.0039910""}"
"中華基督教信義會復興堂","教會","台灣 - 台北市","財團法人台灣省中華基督教信義會","李靖波 牧師","02-2720-0440","https://church.oursweb.net/church.php?pkey=811376","110604台北市信義區信義路四段375號10樓-2","{""lat"":""25.033267"",""lng"":""121.55775""}"
"中華基督教便以利會大安堂","教會","台灣 - 台北市","中華基督教便以利會","徐壯華 牧師","02-2736-7209","https://church.oursweb.net/church.php?pkey=811379","110005台北市信義區嘉興街254號","{""lat"":""25.025004"",""lng"":""121.555733""}"
"中華基督教長老會感恩堂","教會","台灣 - 台北市","中華基督教長老會","何細亞 長老","02-2832-7510","https://church.oursweb.net/church.php?pkey=811348","111006台北市士林區福林路377號","{""lat"":""25.100052"",""lng"":""121.535142""}"
"中華基督教中正教會","教會","台灣 - 花蓮縣","982009花蓮縣卓溪鄉中正路56號","田定芳","089-886779","https://church.oursweb.net/church.php?pkey=811351","982009花蓮縣卓溪鄉中正路56號","{""lat"":""23.3328450"",""lng"":""121.3161550""}"
"財團法人基督教中央教會總部","教會","台灣 - 新北市","shi5827@gmail.com","施素珍","02-2603-3633","https://church.oursweb.net/church.php?pkey=811353","244004新北市林口區湖子路9之5號","{""lat"":""25.0960361"",""lng"":""121.38659050000001""}"
"中華基督教長老教會山宣總會嘉義教會","教會","台灣 - 嘉義市","600053嘉義市東區忠孝路537-51號4樓","盧寬厚","05-2762990","https://church.oursweb.net/church.php?pkey=811360","600053嘉義市東區忠孝路537-51號4樓","{""lat"":""23.4989040"",""lng"":""120.4503790""}"
"財團法人台北市中華基督教長老會石牌信友堂","教會","台灣 - 台北市","中華基督教長老會","彭浩靈 牧師","02-2897-7702","https://church.oursweb.net/church.php?pkey=811364","112030台北市北投區大業路166號8樓","{""lat"":""25.1251325"",""lng"":""121.49908600000003""}"
"中華基督教長老會內湖信友堂","教會","台灣 - 台北市","中華基督教長老會","馬清璽 牧師","02-8792-9734","https://church.oursweb.net/church.php?pkey=811366","114018台北市內湖區成功路四段346號B1","{""lat"":""25.08486"",""lng"":""121.599657""}"
"中華基督教信義會信義堂","教會","台灣 - 新竹市","財團法人台灣省中華基督教信義會","鄭志仁 教師","03-522-1571","https://church.oursweb.net/church.php?pkey=811369","300081新竹市東區南大路430號","{""lat"":""24.7971650"",""lng"":""120.9683560""}"
"財團法人台灣省中華基督教恩霖堂","教會","台灣 - 新竹縣","財團法人台灣省中華基督教信義會","葉輔宏 牧師","03-592-3728","https://church.oursweb.net/church.php?pkey=811371","307003新竹縣芎林鄉文山路304號","{""lat"":""24.7742130"",""lng"":""121.0819812""}"
"財團法人中華基督教信義會勝利堂","教會","台灣 - 新竹市","財團法人台灣省中華基督教信義會","李易松 牧師","03-571-6803","https://church.oursweb.net/church.php?pkey=811374","300045新竹市東區建功一路2號","{""lat"":""24.7966880"",""lng"":""120.9984680""}"
"中華基督教信義會新生堂","教會","台灣 - 台北市","財團法人台灣省中華基督教信義會","胡華陀","02-2737-4891","https://church.oursweb.net/church.php?pkey=811377","106051台北市大安區基隆路二段110號3樓","{""lat"":""25.029214"",""lng"":""121.556999""}"
"浸信會嶺東迦南教會","教會","台灣 - 台中市","中華基督教浸信會聯會","張定松 傳道","04-2381-3473","https://church.oursweb.net/church.php?pkey=811381","408020台中市南屯區義芳街79號1樓","{""lat"":""24.1389658"",""lng"":""120.61168309999994""}"
"中華基督教浸信會光復堂","教會","台灣 - 台北市","中華基督教浸信會聯會","戴義奎 牧師","02-2711-0185","https://church.oursweb.net/church.php?pkey=811384","106061台北市大安區光復南路280巷35號","{""lat"":""25.039722"",""lng"":""121.555894""}"
"中華循理會中山教會","教會","台灣 - 高雄市","財團法人基督教中華循理會","袁珪玲","07-334-4049","https://church.oursweb.net/church.php?pkey=811387","806028高雄市前鎮區中華五路967號2樓","{""lat"":""22.6016000"",""lng"":""120.3062830""}"
"中華基督教會","教會","台灣 - 新北市","235064新北市中和區保健路8巷11-2號","黃堅忠","02-29419240","https://church.oursweb.net/church.php?pkey=811390","235064新北市中和區保健路8巷11-2號","{""lat"":""24.9983440"",""lng"":""121.5079940""}"
"中華基督復興會下營教會","教會","台灣 - 台南市","735002台南市下營區東興三街45號","簡素如 牧師","06-689-6746","https://church.oursweb.net/church.php?pkey=811394","735002台南市下營區東興三街45號","{""lat"":""23.2376110"",""lng"":""120.2592080""}"
"中華循理會九曲堂教會","教會","台灣 - 高雄市","財團法人基督教中華循理會","胡明 弟兄","07-651-3710","https://church.oursweb.net/church.php?pkey=811398","840001高雄市大樹區久堂路湖底一巷11號","{""lat"":""22.6548338"",""lng"":""120.4178699""}"
"中華循理會下屏東教會","教會","台灣 - 屏東縣","財團法人基督教中華循理會","王勝正","08-722-7098","https://church.oursweb.net/church.php?pkey=811401","900004屏東縣屏東市民生路福住巷5號","{""lat"":""22.6558442"",""lng"":""120.47032579999996""}"
"中華循理會大武教會","教會","台灣 - 屏東縣","財團法人基督教中華循理會","柯金燕 牧師","08-799-2047","https://church.oursweb.net/church.php?pkey=811404","903004屏東縣瑪家鄉三和村美園巷90之1號","{""lat"":""22.6964790"",""lng"":""120.5988830""}"
"中華循理會大寮教會","教會","台灣 - 高雄市","財團法人基督教中華循理會","殷福鴻","07-782-1961","https://church.oursweb.net/church.php?pkey=811406","831124高雄市大寮區鳳林三路373巷9號","{""lat"":""22.6016005"",""lng"":""120.3967078""}"
"中華循理會中崙教會","教會","台灣 - 高雄市","財團法人基督教中華循理會","張慧清","07-753-1531","https://church.oursweb.net/church.php?pkey=811409","830062高雄市鳳山區凱旋路180號-1","{""lat"":""22.611576"",""lng"":""120.35135300000002""}"
"中華基督教便以利會木柵教會","教會","台灣 - 台北市","中華基督教便以利會","董倫賢 牧師","02-2939-0544","https://church.oursweb.net/church.php?pkey=811380","116011台北市文山區指南路二段11號","{""lat"":""24.988482"",""lng"":""121.573315""}"
"恩光浸信會","教會","台灣 - 新北市","中華基督教浸信會聯會","鍾金貴 牧師","02-2969-8295","https://church.oursweb.net/church.php?pkey=811382","220051新北市板橋區北門街61號","{""lat"":""25.011787"",""lng"":""121.455963""}"
"中華基督教彩虹堂","教會","台灣 - 台北市","110058台北市信義區基隆路一段155號3樓之5","陳章雄","02-2746-8412","https://church.oursweb.net/church.php?pkey=811386","110058台北市信義區基隆路一段155號3樓之5","{""lat"":""25.042145"",""lng"":""121.565405""}"
"中華基督教景美浸信會","教會","台灣 - 台北市","中華基督教浸信會聯會","黃主用 牧師","02-2931-4144","https://church.oursweb.net/church.php?pkey=811388","116053台北市文山區育英街63號","{""lat"":""24.992131"",""lng"":""121.538572""}"
"台北中華基督教會公理堂","教會","台灣 - 台北市","tpe.ccc@msa.hinet.net","吳文雄 牧師","02-2511-8023","https://church.oursweb.net/church.php?pkey=811391","104010台北市中山區中山北路二段45巷39號","{""lat"":""25.054414"",""lng"":""121.525006""}"
"中華基督復興會新營教會","教會","台灣 - 台南市","730002台南市新營區中華路136號","唐瑞樂 牧師","06-633-2440","https://church.oursweb.net/church.php?pkey=811395","730002台南市新營區中華路136號","{""lat"":""23.3048046"",""lng"":""120.3066126""}"
"中華循理會三和教會","教會","台灣 - 屏東縣","財團法人基督教中華循理會","杜玉玲","08-732-8426","https://church.oursweb.net/church.php?pkey=811399","903004屏東縣瑪家鄉三和村美園巷90之4號","{""lat"":""22.6964790"",""lng"":""120.5988830""}"
"中華循理會土城教會","教會","台灣 - 新北市","財團法人基督教中華循理會","郭朝信 牧師","02-2263-1578","https://church.oursweb.net/church.php?pkey=811403","236024新北市土城區學成路100號3樓","{""lat"":""24.989213"",""lng"":""121.45024899999999""}"
"中華循理會大雅教會（排灣）","教會","台灣 - 台中市","財團法人基督教中華循理會","夏清章","04-2568-2560","https://church.oursweb.net/church.php?pkey=811405","428015台中市大雅區雅秀三路89號","{""lat"":""24.2227970"",""lng"":""120.6410780""}"
"中華循理會中心崙教會","教會","台灣 - 屏東縣","財團法人基督教中華循理會","","08-876-1773","https://church.oursweb.net/church.php?pkey=811408","943011屏東縣獅子鄉獅子村3巷6號","{""lat"":""22.25293369783928"",""lng"":""120.67161569213485""}"
"中華循理會丹路教會","教會","台灣 - 屏東縣","財團法人基督教中華循理會","楊文旭","08-877-0474","https://church.oursweb.net/church.php?pkey=811411","943012屏東縣獅子鄉丹路村1巷10號","{""lat"":""22.2078918"",""lng"":""120.7694760""}"
"中華循理會內獅教會","教會","台灣 - 屏東縣","財團法人基督教中華循理會","魏花美 牧師","08-872-0610","https://church.oursweb.net/church.php?pkey=811413","943010屏東縣獅子鄉內獅村內獅巷20-1號","{""lat"":""22.2953019"",""lng"":""120.69928589999995""}"
"中華循理會文山教會","教會","台灣 - 高雄市","財團法人基督教中華循理會","","07-746-9744","https://church.oursweb.net/church.php?pkey=811415","830006高雄市鳳山區文衡路64號","{""lat"":""22.6344510"",""lng"":""120.3586150""}"
"中華循理會台中教會","教會","台灣 - 台中市","財團法人基督教中華循理會","裴英俊 牧師","04-2252-2038","https://church.oursweb.net/church.php?pkey=811417","408012台中市南屯區河南路四段190巷1號","{""lat"":""24.1553430"",""lng"":""120.6361570""}"
"基督教中華循理會台南教會","教會","台灣 - 台南市","財團法人基督教中華循理會","陳泓霖 牧師","06-225-0687","https://church.oursweb.net/church.php?pkey=811419","704004台南市北區北華街170巷2號","{""lat"":""23.0008872"",""lng"":""120.2051523""}"
"中華循理會伊屯教會","教會","台灣 - 屏東縣","財團法人基督教中華循理會","林清坤","08-877-0471","https://church.oursweb.net/church.php?pkey=811421","943012屏東縣獅子鄉丹路村5鄰丹路二巷12號-5","{""lat"":""22.213"",""lng"":""120.775""}"
"中華循理會好茶教會","教會","台灣 - 屏東縣","財團法人基督教中華循理會","杜達偉 牧師","08-770-7540, 08-761-0197","https://church.oursweb.net/church.php?pkey=811423","902003屏東縣霧台鄉好茶村古茶柏安街15號","{""lat"":""22.6785501"",""lng"":""120.76947599999994""}"
"中華循理會竹坑教會","教會","台灣 - 屏東縣","財團法人基督教中華循理會","李慧敏 牧師","08-877-0092","https://church.oursweb.net/church.php?pkey=811425","943012屏東縣獅子鄉竹坑村竹坑巷13號","{""lat"":""22.1447180"",""lng"":""120.7014620""}"
"中華循理會西屯教會","教會","台灣 - 台中市","財團法人基督教中華循理會","姜秀華 傳道","04-2451-0543","https://church.oursweb.net/church.php?pkey=811427","407037台中市西屯區文華路永新巷北3弄3號","{""lat"":""24.177050008391767"",""lng"":""120.64543619444271""}"
"中華循理會佳音教會","教會","台灣 - 高雄市","財團法人基督教中華循理會","巴學誠 牧師","07-815-2852","https://church.oursweb.net/church.php?pkey=811429","806030高雄市前鎮區鎮東街19號","{""lat"":""22.5927330"",""lng"":""120.3101070""}"
"中華循理會譜力姆教會","教會","台灣 - 屏東縣","財團法人基督教中華循理會","魏花美 牧師","08-883-1456","https://church.oursweb.net/church.php?pkey=811410","945014屏東縣牡丹鄉中興路85號","{""lat"":""22.022087"",""lng"":""120.84370250000006""}"
"中華循理會五甲教會","教會","台灣 - 高雄市","財團法人基督教中華循理會","郭懷恩","07-716-4842","https://church.oursweb.net/church.php?pkey=811412","830659高雄市鳳山區林森路279號4樓","{""lat"":""22.5960340"",""lng"":""120.3364050""}"
"中華循理會六塊厝教會","教會","台灣 - 屏東縣","財團法人基督教中華循理會","羅遠平 牧師","08-765-9770","https://church.oursweb.net/church.php?pkey=811414","900008屏東縣屏東市六塊厝凌雲路77號","{""lat"":""22.6668147"",""lng"":""120.4567786""}"
"中華循理會木柵教會","教會","台灣 - 台北市","財團法人基督教中華循理會","歐紹英 牧師","02-2939-1654","https://church.oursweb.net/church.php?pkey=811416","116017台北市文山區木新路二段111巷9號2樓","{""lat"":""24.983984"",""lng"":""121.570375""}"
"中華循理會台東教會","教會","台灣 - 台東縣","財團法人基督教中華循理會","尤宗賢 牧師","089-38-2986","https://church.oursweb.net/church.php?pkey=811418","954027台東縣卑南鄉東興村東園一街115巷27號","{""lat"":""22.7640449"",""lng"":""121.0432811""}"
"中華基督教循理會永和教會","教會","台灣 - 新北市","財團法人基督教中華循理會","高曉蓉","02-2942-4440","https://church.oursweb.net/church.php?pkey=811420","234040新北市永和區民權路29巷14號","{""lat"":""24.9978800"",""lng"":""121.5208320""}"
"中華吉露教會","教會","台灣 - 屏東縣","財團法人基督教中華循理會","柯彩貞","08-7651031","https://church.oursweb.net/church.php?pkey=811422","903004屏東縣瑪家鄉三和村美園巷61號","{""lat"":""22.701422"",""lng"":""120.60416800000007""}"
